date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-08-22 21:00:00;97.0;30.0;20.34;-12.82;24.1;96.13
2018-08-22 22:00:00;56.0;44.0;17.7;-16.18;23.91;99.34
2018-08-22 23:00:00;69.0;22.0;17.46;-17.52;23.1;99.45
2018-08-23 00:00:00;84.0;10.0;17.37;-17.06;22.43;99.9
2018-08-23 01:00:00;82.0;9.0;16.16;-16.49;21.71;99.9
2018-08-23 02:00:00;72.0;7.0;15.44;-17.44;21.16;99.9
2018-08-23 03:00:00;62.0;13.0;13.17;-16.69;20.22;99.9
2018-08-23 04:00:00;42.0;13.0;12.47;-16.52;19.8;99.9
2018-08-23 05:00:00;42.0;13.0;12.55;-16.58;19.74;99.9
2018-08-23 06:00:00;37.0;17.0;12.96;-18.06;21.68;99.9
2018-08-23 07:00:00;42.0;19.0;12.42;-19.18;24.61;99.57
2018-08-23 08:00:00;50.0;18.0;13.05;-19.7;27.54;88.82
2018-08-23 09:00:00;67.0;19.0;17.18;-21.97;30.03;65.28
2018-08-23 10:00:00;111.0;15.0;18.37;-23.89;31.78;55.91
2018-08-23 11:00:00;131.0;10.0;20.82;-26.93;32.92;50.68
2018-08-23 12:00:00;152.0;13.0;23.5;-28.34;34.23;44.81
2018-08-23 13:00:00;169.0;10.0;63.03;-27.6;34.85;39.56
2018-08-23 14:00:00;167.0;13.0;62.54;-27.22;35.24;36.49
2018-08-23 15:00:00;163.0;13.0;66.07;-28.35;34.89;36.51
2018-08-23 16:00:00;176.0;6.0;67.88;-27.73;33.87;39.59
2018-08-23 17:00:00;184.0;5.0;65.33;-26.88;33.62;39.75
2018-08-23 18:00:00;180.0;8.0;29.09;-26.06;31.82;45.59
2018-08-23 19:00:00;169.0;10.0;25.68;-23.15;29.38;50.64
2018-08-23 20:00:00;140.0;17.0;22.89;-19.09;26.06;70.31
2018-08-23 21:00:00;93.0;30.0;18.39;-20.42;25.09;90.79
2018-08-23 22:00:00;76.0;20.0;16.64;-22.63;24.34;98.79
2018-08-23 23:00:00;76.0;10.0;15.21;-20.4;23.36;99.9
2018-08-24 00:00:00;68.0;8.0;13.61;-16.36;22.0;99.9
2018-08-24 01:00:00;49.0;10.0;12.27;-17.06;21.11;99.9
2018-08-24 02:00:00;37.0;16.0;13.42;-17.97;21.69;99.9
2018-08-24 03:00:00;49.0;15.0;12.58;-16.95;21.13;99.9
2018-08-24 04:00:00;50.0;11.0;12.97;-17.67;20.2;99.9
2018-08-24 05:00:00;45.0;11.0;13.22;-17.65;19.79;99.9
2018-08-24 06:00:00;45.0;12.0;12.56;-18.11;21.53;99.9
2018-08-24 07:00:00;48.0;14.0;13.52;-19.14;25.42;99.36
2018-08-24 08:00:00;58.0;19.0;14.54;-19.36;27.69;90.64
2018-08-24 09:00:00;78.0;15.0;15.67;-20.63;29.56;63.79
2018-08-24 10:00:00;106.0;9.0;18.38;-21.42;30.89;53.69
2018-08-24 11:00:00;124.0;8.0;20.74;-21.46;32.78;46.71
2018-08-24 12:00:00;145.0;6.0;22.25;-23.55;33.67;43.74
2018-08-24 13:00:00;155.0;5.0;24.17;-22.54;34.79;40.55
2018-08-24 14:00:00;163.0;5.0;25.17;-19.98;32.75;45.92
2018-08-24 15:00:00;161.0;5.0;24.73;-16.25;27.37;70.39
2018-08-24 16:00:00;111.0;6.0;22.91;-16.98;26.24;74.09
2018-08-24 17:00:00;110.0;6.0;19.98;-16.74;26.89;78.93
2018-08-24 18:00:00;99.0;8.0;18.59;-15.6;25.73;94.91
2018-08-24 19:00:00;82.0;14.0;16.57;-15.82;24.23;99.9
2018-08-24 20:00:00;65.0;19.0;15.49;-15.82;23.94;99.9
2018-08-24 21:00:00;57.0;17.0;13.53;-17.02;22.9;99.9
2018-08-24 22:00:00;49.0;13.0;13.55;-17.27;20.93;99.9
2018-08-24 23:00:00;22.0;27.0;12.97;-18.06;20.76;99.9
2018-08-25 00:00:00;19.0;35.0;14.63;-18.32;21.74;99.9
2018-08-25 01:00:00;38.0;34.0;16.99;-20.86;21.76;99.9
2018-08-25 02:00:00;88.0;10.0;17.12;-21.86;21.49;99.9
2018-08-25 03:00:00;95.0;7.0;17.59;-21.61;21.48;99.9
2018-08-25 04:00:00;101.0;7.0;16.69;-20.93;21.17;99.9
2018-08-25 05:00:00;92.0;9.0;16.61;-22.1;20.92;99.9
2018-08-25 06:00:00;87.0;11.0;16.04;-21.17;20.97;99.9
2018-08-25 07:00:00;79.0;14.0;15.89;-20.92;21.79;99.9
2018-08-25 08:00:00;84.0;14.0;17.22;-22.03;22.17;99.9
2018-08-25 09:00:00;88.0;14.0;17.13;-20.69;22.4;99.9
2018-08-25 10:00:00;84.0;15.0;17.03;-21.42;24.14;99.9
2018-08-25 11:00:00;103.0;9.0;17.96;-19.92;24.21;99.9
2018-08-25 12:00:00;101.0;9.0;18.58;-21.28;25.47;99.86
2018-08-25 13:00:00;114.0;7.0;19.14;-22.14;26.48;96.53
2018-08-25 14:00:00;130.0;5.0;19.63;-21.36;27.23;81.3
2018-08-25 15:00:00;134.0;5.0;22.32;-20.36;26.16;87.62
2018-08-25 16:00:00;132.0;6.0;22.62;-18.1;24.92;97.97
2018-08-25 17:00:00;121.0;10.0;21.37;-17.94;23.75;99.9
2018-08-25 18:00:00;105.0;13.0;21.96;-18.98;20.8;99.9
2018-08-25 19:00:00;88.0;16.0;19.45;-19.71;20.14;99.9
2018-08-25 20:00:00;77.0;13.0;17.24;-20.99;19.13;99.9
2018-08-25 21:00:00;61.0;12.0;19.04;-18.12;18.08;99.9
2018-08-25 22:00:00;81.0;6.0;16.16;-18.31;17.84;99.9
2018-08-25 23:00:00;76.0;5.0;14.52;-19.2;17.77;99.9
2018-08-26 00:00:00;62.0;6.0;13.24;-19.13;17.77;99.9
2018-08-26 01:00:00;50.0;7.0;13.76;-18.54;17.77;99.9
2018-08-26 02:00:00;62.0;12.0;11.85;-20.01;17.39;99.9
2018-08-26 03:00:00;44.0;11.0;10.91;-19.56;17.1;99.9
2018-08-26 04:00:00;39.0;9.0;9.99;-20.26;16.71;99.9
2018-08-26 05:00:00;44.0;8.0;8.48;-23.86;15.87;99.9
2018-08-26 06:00:00;31.0;8.0;8.03;-30.66;16.61;99.9
2018-08-26 07:00:00;20.0;11.0;7.13;-31.46;19.68;99.9
2018-08-26 08:00:00;33.0;7.0;8.36;-30.15;20.98;99.82
2018-08-26 09:00:00;52.0;6.0;10.51;-27.6;21.98;98.77
2018-08-26 10:00:00;66.0;5.0;12.0;-23.28;23.04;93.55
2018-08-26 11:00:00;75.0;6.0;11.21;-22.75;24.98;64.77
2018-08-26 12:00:00;82.0;6.0;11.61;-22.62;26.02;53.52
2018-08-26 13:00:00;88.0;5.0;12.64;-21.0;26.28;46.71
2018-08-26 14:00:00;92.0;4.0;13.74;-23.63;26.54;41.64
2018-08-26 15:00:00;96.0;4.0;16.11;-21.29;26.45;44.49
2018-08-26 16:00:00;104.0;5.0;19.05;-21.48;25.1;50.31
2018-08-26 17:00:00;108.0;6.0;19.0;-20.36;23.66;54.1
2018-08-26 18:00:00;102.0;6.0;19.61;-19.37;21.6;61.49
2018-08-26 19:00:00;94.0;8.0;17.75;-19.3;19.98;73.06
2018-08-26 20:00:00;80.0;10.0;16.28;-20.1;18.98;84.13
2018-08-26 21:00:00;74.0;9.0;15.75;-22.43;18.29;91.79
2018-08-26 22:00:00;62.0;18.0;14.17;-29.71;17.48;97.89
2018-08-26 23:00:00;52.0;21.0;13.37;-23.94;16.88;99.85
2018-08-27 00:00:00;46.0;18.0;12.25;-25.14;16.18;99.9
2018-08-27 01:00:00;45.0;16.0;10.78;-33.3;14.45;99.9
2018-08-27 02:00:00;26.0;17.0;9.29;-26.04;12.95;99.9
2018-08-27 03:00:00;13.0;18.0;10.16;-26.02;12.54;99.9
2018-08-27 04:00:00;13.0;18.0;8.69;-27.05;11.94;99.9
2018-08-27 05:00:00;8.0;21.0;8.55;-28.3;11.71;99.9
2018-08-27 06:00:00;4.0;26.0;6.61;-28.06;14.21;99.9
2018-08-27 07:00:00;8.0;19.0;6.93;-29.64;18.38;99.73
2018-08-27 08:00:00;10.0;22.0;7.33;-29.92;21.17;93.0
2018-08-27 09:00:00;23.0;20.0;7.61;-38.26;23.46;64.94
2018-08-27 10:00:00;40.0;16.0;8.22;-25.16;26.79;46.08
2018-08-27 11:00:00;58.0;13.0;9.82;-24.56;27.46;41.51
2018-08-27 12:00:00;63.0;13.0;13.06;-24.08;28.04;42.09
2018-08-27 13:00:00;67.0;15.0;15.0;-23.74;28.82;38.77
2018-08-27 14:00:00;87.0;11.0;16.09;-25.23;30.7;32.94
2018-08-27 15:00:00;103.0;7.0;18.59;-24.76;29.3;35.95
2018-08-27 16:00:00;110.0;7.0;20.78;-23.54;27.88;39.27
2018-08-27 17:00:00;116.0;7.0;21.09;-21.67;26.88;41.84
2018-08-27 18:00:00;117.0;8.0;22.96;-21.47;24.73;49.02
2018-08-27 19:00:00;111.0;11.0;20.42;-21.63;22.36;61.37
2018-08-27 20:00:00;89.0;17.0;19.3;-29.91;19.84;93.14
2018-08-27 21:00:00;68.0;22.0;16.97;-34.97;18.31;99.86
2018-08-27 22:00:00;53.0;26.0;13.54;-35.87;17.81;99.9
2018-08-27 23:00:00;32.0;24.0;12.99;-33.42;17.12;99.9
2018-08-28 00:00:00;40.0;13.0;12.54;-35.34;16.19;99.9
2018-08-28 01:00:00;41.0;10.0;10.99;-37.78;14.98;99.9
2018-08-28 02:00:00;36.0;10.0;10.58;-42.5;14.77;99.9
2018-08-28 03:00:00;36.0;9.0;8.93;-39.79;13.56;99.9
2018-08-28 04:00:00;20.0;11.0;8.37;-19.72;12.95;99.9
2018-08-28 05:00:00;17.0;13.0;8.03;-4.29;12.83;99.9
2018-08-28 06:00:00;15.0;14.0;8.43;-2.8;15.06;99.9
2018-08-28 07:00:00;12.0;19.0;9.22;-3.8;19.61;99.72
2018-08-28 08:00:00;28.0;22.0;9.69;-4.71;23.44;91.7
2018-08-28 09:00:00;35.0;24.0;11.82;-28.51;25.03;68.68
2018-08-28 10:00:00;54.0;24.0;13.26;-27.79;26.82;57.93
2018-08-28 11:00:00;81.0;20.0;15.29;-29.99;28.54;47.8
2018-08-28 12:00:00;108.0;16.0;18.88;-27.69;28.59;45.95
2018-08-28 13:00:00;125.0;15.0;21.66;-26.6;29.58;43.53
2018-08-28 14:00:00;135.0;16.0;22.44;-26.59;30.52;42.22
2018-08-28 15:00:00;148.0;13.0;24.48;-26.31;30.75;41.11
2018-08-28 16:00:00;157.0;12.0;24.8;-25.59;30.31;42.09
