date,RefSt,Sensor_O3,Temp,RelHum
12/05/2017 06:30:00,80,630,26,32
12/05/2017 07:00:00,78,609.6833,27,30.87
12/05/2017 07:30:00,70,520.3863,28.53,28.23
12/05/2017 08:00:00,68,378.774,30.33,25.67
12/05/2017 08:30:00,78,369.1007,30.2,25.77
12/05/2017 09:00:00,83,466.4255,30.45,25.55
12/05/2017 09:30:00,86,501.342,31.5,24.67
12/05/2017 10:00:00,87,477.3067,32.77,23.47
12/05/2017 10:30:00,84,469.9907,32.77,23.67
12/05/2017 11:00:00,86,458.9093,33.57,23.27
12/05/2017 11:30:00,93,508.7807,31.8,23.93
12/05/2017 12:00:00,89,559.056,31,24.57
12/05/2017 12:30:00,86,496.6397,31.57,24.73
12/05/2017 13:00:00,86,485.7163,29.83,25.77
12/05/2017 13:30:00,89,611.86,30,26
12/05/2017 14:30:00,77,493.4632,27.52,26.92
12/05/2017 15:00:00,85,564.166,26.3,27.57
12/05/2017 15:30:00,84,610.653,24.47,30.97
12/05/2017 16:00:00,88,678.3963,24,31.87
12/05/2017 16:30:00,84,729.7047,24,31
12/05/2017 17:00:00,85,736.7593,23.53,30.63
12/05/2017 17:30:00,82,768.792,22.73,31.33
12/05/2017 18:00:00,80,720.7497,22,32.7
12/05/2017 18:30:00,69,567.7283,21.23,34.63
12/05/2017 19:00:00,71,470.1707,20.77,35.23
12/05/2017 19:30:00,76,461.508,20,36.2
12/05/2017 20:00:00,60,493.303,19.3,36.83
12/05/2017 20:30:00,62,373.6723,19,37.27
12/05/2017 21:00:00,60,373.228,18.93,40.63
12/05/2017 21:30:00,71,330.8853,18,44.1
12/05/2017 22:00:00,63,387.8497,18,46.13
12/05/2017 22:30:00,76,333.7437,18,47.63
12/05/2017 23:00:00,77,471.4523,18.37,44.87
12/05/2017 23:30:00,64,548.9557,19,39.5
13/05/2017 00:00:00,81,440.1813,18.5,40.6
13/05/2017 00:30:00,85,588.7337,19,38.2
13/05/2017 01:00:00,86,696.5107,19,37.5
13/05/2017 01:30:00,87,791.852,20,37
13/05/2017 02:00:00,87,785.799,20,37
13/05/2017 02:30:00,84,784.8713,19.9,36.87
13/05/2017 03:00:00,79,780.552,19.07,37
13/05/2017 03:30:00,77,722.8343,19,37.97
13/05/2017 04:00:00,68,675.0693,18.47,38.53
13/05/2017 04:30:00,72,598.881,18,39.77
13/05/2017 05:00:00,71,628.643,18,40
13/05/2017 05:30:00,67,613.917,18.47,39.27
13/05/2017 06:00:00,62,429.384,23.6,34.1
13/05/2017 07:00:00,65,389.6482,27.59,31
13/05/2017 07:30:00,70,375.057,28.7,29.2
13/05/2017 08:30:00,64,324.2695,33.1,23.62
13/05/2017 09:00:00,66,247.1147,34.97,22.07
13/05/2017 10:00:00,80,365.1725,32.75,23.38
13/05/2017 10:30:00,86,473.259,33.07,23.4
13/05/2017 11:00:00,84,585.511,31.83,24.27
13/05/2017 11:30:00,88,495.2043,32.2,24.07
13/05/2017 12:00:00,86,581.233,31.63,24.17
13/05/2017 12:30:00,89,614.786,31.63,24.23
13/05/2017 13:00:00,92,714.53,31,24
13/05/2017 13:30:00,92,689.9237,30.67,24.53
13/05/2017 14:00:00,88,641.12,30.11,24.89
13/05/2017 14:30:00,93,714.53,27,26
13/05/2017 15:00:00,89,702.641,26.24,27
13/05/2017 15:30:00,85,633.413,25.07,30.03
13/05/2017 16:00:00,88,578.2673,24.73,32.17
13/05/2017 16:30:00,86,664.8293,24,32.27
13/05/2017 17:00:00,84,669.6493,24,31.67
13/05/2017 18:00:00,79,655.4633,22,33.8
13/05/2017 18:30:00,71,654.8017,21.7,34
13/05/2017 19:00:00,56,544.0257,21,34
13/05/2017 19:30:00,67,400.2277,20.23,34.77
13/05/2017 20:00:00,46,443.4743,20,35
13/05/2017 20:30:00,51,317.5573,19.9,35
13/05/2017 21:00:00,41,322.1257,19.1,35
13/05/2017 21:30:00,41,240.719,19.2,35
13/05/2017 22:00:00,21,204.237,18.1,36.97
13/05/2017 22:30:00,17,119.714,18,37.1
13/05/2017 23:00:00,27,87.401,18,37.07
13/05/2017 23:30:00,30,110.6253,19,35.8
14/05/2017 00:00:00,24,114.2487,18.97,35.87
14/05/2017 00:30:00,33,108.0497,18.47,36.03
14/05/2017 01:30:00,22,93.895,18,37
14/05/2017 02:00:00,11,80.822,18.07,36.93
14/05/2017 02:30:00,4,55.324,18,37.8
14/05/2017 03:00:00,14,39.463,18,38
14/05/2017 03:30:00,17,53.151,18,37.97
14/05/2017 04:00:00,17,62.5257,18,37.67
14/05/2017 04:30:00,34,62.193,18,38
14/05/2017 05:00:00,43,113.7727,18,38
14/05/2017 05:30:00,53,155.2883,18.43,37.57
14/05/2017 06:00:00,64,184.271,21.57,35.57
14/05/2017 06:30:00,74,232.4973,27.3,31.1
14/05/2017 07:00:00,79,335.4537,25.8,31.6
14/05/2017 07:30:00,75,344.1077,28.57,30.43
14/05/2017 08:00:00,80,362.7847,26.7,31.3
14/05/2017 08:30:00,85,359.2417,29.67,29.03
14/05/2017 09:00:00,86,375.9207,29.67,27.73
14/05/2017 09:30:00,84,363.1477,30.4,26.33
14/05/2017 10:00:00,83,422.9653,26.73,30.57
14/05/2017 10:30:00,72,352.879,29,28.83
14/05/2017 11:00:00,80,341.919,27.87,30.6
14/05/2017 11:30:00,89,299.5617,26.23,31.43
14/05/2017 12:00:00,87,278.004,26.23,31.7
14/05/2017 12:30:00,80,305.345,25.93,31.97
14/05/2017 13:00:00,79,329.2076,26.97,31.03
14/05/2017 13:30:00,83,341.4147,26.6,31.43
14/05/2017 14:00:00,72,336.3933,27,31
14/05/2017 14:30:00,82,264.152,25.43,31.93
14/05/2017 15:00:00,93,365.6287,22.93,33.07
14/05/2017 15:30:00,95,408.01,21.77,34.07
14/05/2017 16:00:00,97,440.2073,21.83,35
14/05/2017 16:30:00,96,412.017,21.2,35.1
14/05/2017 17:00:00,89,444.108,21,35.43
14/05/2017 17:30:00,84,409.5233,21,35
14/05/2017 18:00:00,81,382.6497,21,35.17
14/05/2017 18:30:00,70,348.7073,21,35.93
14/05/2017 19:00:00,51,293.1307,20.3,36.7
14/05/2017 19:30:00,51,206.0937,19.4,37.23
14/05/2017 20:00:00,69,188.438,19,38.57
14/05/2017 20:30:00,38,264.1517,19,38.5
14/05/2017 21:00:00,29,158.1147,18.07,39.77
14/05/2017 21:30:00,27,109.174,18,40.87
14/05/2017 22:00:00,22,87.0417,18,41
14/05/2017 22:30:00,33,67.658,17.97,41.97
14/05/2017 23:00:00,37,88.3823,17.7,41.57
14/05/2017 23:30:00,33,120.963,17.1,41
15/05/2017 00:00:00,40,114.8867,17,41
15/05/2017 00:30:00,39,132.7973,17,41
15/05/2017 01:00:00,51,132.3043,17,41.67
15/05/2017 01:30:00,62,197.4508,17,41.15
15/05/2017 02:00:00,54,244.2107,17,41.2
15/05/2017 02:30:00,36,234.531,17,41.3
15/05/2017 03:00:00,25,165.6573,17,41.77
15/05/2017 03:30:00,22,97.9783,17,42.1
15/05/2017 04:00:00,10,68.6853,17,42.87
15/05/2017 04:30:00,8,46.4023,17,43
15/05/2017 05:00:00,6,38.274,17,43.67
15/05/2017 05:30:00,6,33.873,17.6,43.87
15/05/2017 06:00:00,9,28.9463,21.77,39.6
15/05/2017 06:30:00,14,28.9133,31.4,28.63
15/05/2017 07:00:00,17,33.9597,32.37,25.83
15/05/2017 07:30:00,21,36.2167,33.2,24.93
15/05/2017 08:00:00,22,39.731,32.97,24.67
15/05/2017 08:30:00,56,43.1697,32.97,24.47
15/05/2017 09:00:00,68,116.9603,33.03,24.17
15/05/2017 09:30:00,64,172.158,34.7,22.8
15/05/2017 10:30:00,69,193.98,30,25
15/05/2017 11:00:00,77,225.7113,29.06,26
15/05/2017 11:30:00,73,258.113,28.23,26.73
15/05/2017 12:00:00,76,260.42,29,26
15/05/2017 12:30:00,85,273.953,28.27,26.7
15/05/2017 13:00:00,87,400.4433,28,27
15/05/2017 13:30:00,80,374.1887,27.8,26.93
15/05/2017 14:00:00,77,348.039,27.7,27.17
15/05/2017 14:30:00,83,301.4887,25.97,27.37
15/05/2017 15:00:00,84,443.3563,24.3,29.3
15/05/2017 15:30:00,91,501.0537,24.07,31.3
15/05/2017 16:00:00,87,576.3853,24,31.87
15/05/2017 16:30:00,88,558.6963,24,32.97
15/05/2017 17:00:00,86,569.7779,23.66,33
15/05/2017 17:30:00,88,521.1797,23.03,33
15/05/2017 18:00:00,82,497.0863,22.17,33.83
15/05/2017 18:30:00,74,410.687,22,34
15/05/2017 19:00:00,70,340.2567,21.57,34
15/05/2017 19:30:00,57,274.87,20.63,34.57
15/05/2017 20:00:00,65,208.502,20.07,35.93
15/05/2017 20:30:00,53,224.0897,20,36
15/05/2017 21:00:00,38,175.3627,19.27,37.1
15/05/2017 21:30:00,39,131.851,19,38.23
15/05/2017 22:00:00,24,104.4847,18.9,39.27
15/05/2017 22:30:00,27,69.4463,18.6,39.8
15/05/2017 23:00:00,26,65.3857,18.77,39.37
15/05/2017 23:30:00,23,62.1513,18.17,40.3
16/05/2017 00:00:00,20,58.79,18.7,39.63
16/05/2017 00:30:00,25,49.0277,19,38.97
16/05/2017 01:00:00,27,55.853,19,38.77
16/05/2017 01:30:00,48,62.234,19,38
16/05/2017 02:00:00,52,123.9357,19,38
16/05/2017 02:30:00,29,165.3643,18.4,38.6
16/05/2017 03:00:00,41,110.71,18.73,38.27
16/05/2017 03:30:00,55,118.6613,18.73,38.27
16/05/2017 04:00:00,30,180.7417,19,37.83
16/05/2017 04:30:00,39,108.239,19.13,37.83
16/05/2017 05:00:00,19,109.5523,19,37.97
16/05/2017 05:30:00,12,65.2073,19.37,38
16/05/2017 06:00:00,9,40.0553,22.07,35.83
16/05/2017 06:30:00,14,27.4277,26.83,31.37
16/05/2017 07:00:00,34,30.104,33.2,25.7
16/05/2017 07:30:00,71,50.7953,35.3,22.93
16/05/2017 08:00:00,73,122.6993,36.1,22.4
16/05/2017 08:30:00,64,176.9503,35.53,22.97
16/05/2017 09:00:00,83,153.4507,35.07,23.23
16/05/2017 09:30:00,85,238.4747,34.17,23.33
16/05/2017 10:00:00,85,292.164,34.1,23.6
16/05/2017 10:30:00,85,319.5563,32.3,24.07
16/05/2017 11:00:00,88,359.1434,30.17,25.38
16/05/2017 11:30:00,92,297.133,29.43,25.83
16/05/2017 12:00:00,95,290.6533,28.67,27.23
16/05/2017 12:30:00,88,334.8437,28.1,27.93
16/05/2017 13:00:00,87,360.3,28.13,27.53
16/05/2017 13:30:00,79,380.7437,28,28.4
16/05/2017 14:00:00,69,296.7183,28.93,28.27
16/05/2017 14:30:00,58,250.4577,27.6,28.17
16/05/2017 15:00:00,69,201.6453,24.33,32.4
16/05/2017 15:30:00,68,219.0797,24,33
16/05/2017 16:00:00,61,230.6903,24,33
16/05/2017 16:30:00,65,206.821,24.07,32.93
16/05/2017 17:00:00,31,226.1547,24,33
16/05/2017 17:30:00,31,113.0467,23.27,34.2
16/05/2017 18:00:00,55,82.2373,23,35
16/05/2017 18:30:00,37,148.3697,23.27,34.03
16/05/2017 19:00:00,18,114.794,22.27,35
16/05/2017 19:30:00,4,67.1573,21.23,36.87
16/05/2017 20:00:00,9,33.6483,20.57,40.27
16/05/2017 20:30:00,20,35.4057,20,43.3
16/05/2017 21:00:00,6,44.5993,20,44.47
16/05/2017 21:30:00,3,33.0653,19.6,43.5
16/05/2017 22:00:00,3,29.0943,19,44.83
16/05/2017 22:30:00,3,29.506,19,44.8
16/05/2017 23:00:00,5,29.6053,19,45.4
16/05/2017 23:30:00,8,31.729,18.6,46.13
17/05/2017 00:00:00,5,35.5527,18,46
17/05/2017 00:30:00,4,33.4247,18.3,45.7
17/05/2017 01:00:00,3,31.7787,18,46
17/05/2017 01:30:00,9,31.18,18,46
17/05/2017 02:00:00,17,38.678,18,45.8
17/05/2017 02:30:00,19,52.8117,18,44
17/05/2017 03:00:00,27,58.699,17.73,43.63
17/05/2017 03:30:00,23,82.5147,17.93,42
17/05/2017 04:00:00,14,75.9173,17.1,41.9
17/05/2017 04:30:00,13,60.1703,17,41
17/05/2017 05:00:00,5,48.8587,17.3,40.63
17/05/2017 05:30:00,6,37.409,18.23,40.77
17/05/2017 06:00:00,8,28.547,22.87,36.93
17/05/2017 06:30:00,9,26.1827,30.37,29.63
17/05/2017 07:00:00,11,26.355,30.57,29.5
17/05/2017 07:30:00,14,27.464,30.13,29.77
17/05/2017 08:00:00,29,28.6213,32.3,28.33
17/05/2017 08:30:00,40,61.98,33,26
17/05/2017 09:00:00,31,65.9021,34.39,23.68
17/05/2017 10:00:00,71,241.684,32.27,24.73
17/05/2017 10:30:00,81,287.1243,30.93,25.6
17/05/2017 11:00:00,93,373.5627,30.8,25.5
17/05/2017 11:30:00,98,499.198,30.23,25.9
17/05/2017 12:00:00,93,561.7053,29.73,25.83
17/05/2017 12:30:00,99,488.341,28.73,26.27
17/05/2017 13:00:00,115,537.5457,28.17,26.83
17/05/2017 13:30:00,117,773.0803,28.83,26.4
17/05/2017 14:00:00,112,795.855,29.77,26
17/05/2017 14:30:00,105,810.8683,28.1,26.67
17/05/2017 15:00:00,102,746.4323,27,27.53
17/05/2017 15:30:00,92,771.952,26,28.47
17/05/2017 16:00:00,86,669.435,26.23,29.37
17/05/2017 16:30:00,80,616.601,25.63,30.07
17/05/2017 17:00:00,75,574.23,24.37,31.27
17/05/2017 17:30:00,79,549.3907,23.9,32.6
17/05/2017 18:00:00,75,551.6013,23.53,33
17/05/2017 18:30:00,66,525.4923,22.97,33.03
17/05/2017 19:00:00,58,417.504,22.1,33.9
17/05/2017 19:30:00,62,321.6427,21.37,34
17/05/2017 20:00:00,46,345.0483,21.17,34
17/05/2017 20:30:00,66,225.8697,21,34
17/05/2017 21:00:00,68,323.8763,20.03,34.97
17/05/2017 21:30:00,54,392.0747,20,35
17/05/2017 22:00:00,51,302.4183,19.17,35
17/05/2017 22:30:00,51,260.886,19,35
17/05/2017 23:00:00,58,251.151,19,35.5
17/05/2017 23:30:00,67,282.761,18.13,36.87
18/05/2017 00:00:00,71,350.2123,18,36.57
18/05/2017 00:30:00,69,408.3367,18,36.03
18/05/2017 01:00:00,61,412.6303,18,36.37
18/05/2017 01:30:00,58,339.1793,18,36.57
18/05/2017 02:00:00,59,355.9773,17.73,36.83
18/05/2017 02:30:00,50,333.2543,17,37
18/05/2017 03:00:00,39,259.3247,17,37.63
18/05/2017 03:30:00,28,177.3427,17,38.23
18/05/2017 04:00:00,19,125.3107,16.77,39.2
18/05/2017 04:30:00,9,79.6103,16,41.8
18/05/2017 05:00:00,7,45.9093,16.1,45.2
18/05/2017 05:30:00,12,37.1343,17.43,44.83
18/05/2017 06:00:00,27,39.321,21.7,37.93
18/05/2017 06:30:00,42,55.3767,28.07,30.77
18/05/2017 07:00:00,55,75.6963,29.83,29.83
18/05/2017 07:30:00,65,128.1427,29.1,30.27
18/05/2017 08:00:00,88,192.496,28.4,30.67
18/05/2017 08:30:00,93,376.414,25.93,32.6
18/05/2017 09:00:00,86,502,26,32
18/05/2017 09:30:00,91,390.447,27,33.33
18/05/2017 10:00:00,92,435.22,30,30
18/05/2017 10:30:00,90,424.2713,29.03,30.47
18/05/2017 11:00:00,91,479.7117,28.23,30.77
18/05/2017 11:30:00,93,467.6273,27.87,31
18/05/2017 12:00:00,87,518.1883,27.8,31
18/05/2017 12:30:00,95,495.0137,27.7,31
18/05/2017 13:00:00,98,597.9617,27.47,31
18/05/2017 13:30:00,91,594.9953,26.23,31.77
18/05/2017 14:00:00,86,528.796,25.87,32.87
18/05/2017 14:30:00,70,514.6617,24.47,35.27
18/05/2017 15:00:00,63,420.4927,22.43,42.43
18/05/2017 15:30:00,86,322.2997,22,46.03
18/05/2017 16:00:00,82,555.366,21.17,42.03
18/05/2017 16:30:00,79,555.605,21.2,38.5
18/05/2017 17:00:00,61,509.3733,21.3,39.27
18/05/2017 17:30:00,66,344.0177,20.33,43
18/05/2017 18:00:00,72,365.9097,20,44.23
18/05/2017 18:30:00,81,474.2687,18.6,44.73
18/05/2017 19:00:00,75,594.5653,18.8,46.23
18/05/2017 19:30:00,76,516.9777,18.4,46.13
18/05/2017 20:00:00,63,555.121,18.43,46
18/05/2017 21:00:00,56,512.8383,17,46.83
18/05/2017 21:30:00,56,511.8143,16.33,47.43
18/05/2017 22:00:00,65,485.48,16,47
18/05/2017 22:30:00,70,721.43,16,46
18/05/2017 23:00:00,68,833.96,15,43
18/05/2017 23:30:00,67,851.8,15,43.17
19/05/2017 00:00:00,66,820.7173,15,43.1
19/05/2017 00:30:00,64,725.3153,15,43.57
19/05/2017 01:30:00,60,690.7987,14.2,42.73
19/05/2017 02:00:00,58,685.382,13.53,42.97
19/05/2017 02:30:00,60,692.22,13,43.7
19/05/2017 03:00:00,62,706.8933,13,43.93
19/05/2017 03:30:00,61,746.6483,13.7,43.57
19/05/2017 04:00:00,56,773.9337,13.33,43.03
19/05/2017 04:30:00,54,717.96,13,44
19/05/2017 05:00:00,52,699.2665,13,43.57
19/05/2017 05:30:00,43,654.2577,13.17,43.83
19/05/2017 06:00:00,40,444.0787,17.03,39.97
19/05/2017 06:30:00,42,280.6877,23.4,33.13
19/05/2017 07:00:00,41,278.196,23.73,33.03
19/05/2017 07:30:00,44,236.379,25.4,31.6
19/05/2017 08:00:00,47,262.581,26.07,30.6
19/05/2017 08:30:00,45,330.5773,26.47,30.8
19/05/2017 09:00:00,48,289.961,28.03,28.5
19/05/2017 09:30:00,59,292.388,29.37,26.83
19/05/2017 10:00:00,66,484.4917,28.57,26.8
19/05/2017 10:30:00,69,613.5227,28.5,26.77
19/05/2017 11:00:00,73,624.0543,27.33,27.73
19/05/2017 12:00:00,85,815.81,25,31
19/05/2017 12:30:00,88,888.51,22.64,32.27
19/05/2017 13:00:00,93,957.2907,22.83,32.8
19/05/2017 13:30:00,98,1080.98,23.17,31.47
19/05/2017 14:30:00,91,881.2419,22.25,33.5
19/05/2017 15:00:00,91,956.9303,21.03,33.53
19/05/2017 15:30:00,87,967.756,21,33.9
19/05/2017 16:00:00,86,893.53,20,35
19/05/2017 16:30:00,81,889.5365,20.12,34.88
19/05/2017 17:00:00,77,824.477,20.03,34.97
19/05/2017 17:30:00,76,753.948,19.93,35.1
19/05/2017 18:00:00,79,701.7907,19,36
19/05/2017 18:30:00,72,715.0317,19,36
19/05/2017 19:00:00,72,652.5837,18.83,36.5
19/05/2017 19:30:00,67,609.9457,18,39.17
19/05/2017 20:00:00,58,602.395,17.9,39.6
19/05/2017 20:30:00,60,486.482,17.57,41.57
19/05/2017 21:00:00,63,427.2107,17.1,43.9
19/05/2017 21:30:00,56,430.6147,16.8,43.93
19/05/2017 22:00:00,30,361.6833,16,45.37
19/05/2017 22:30:00,17,214.3513,16.2,46.3
19/05/2017 23:00:00,50,115.9707,16,46.23
19/05/2017 23:30:00,81,280.1737,16.6,46.33
20/05/2017 00:00:00,81,720.3737,16.07,46.33
20/05/2017 00:30:00,77,859.951,16,44.13
20/05/2017 01:00:00,76,827.4983,16,44.13
20/05/2017 01:30:00,73,767.4617,15.42,44
20/05/2017 02:00:00,75,743.5323,16,43.97
20/05/2017 02:30:00,73,733.9397,16,43.5
20/05/2017 03:00:00,71,718.5443,15.5,43.03
20/05/2017 03:30:00,68,693.9377,15,43.27
20/05/2017 04:00:00,63,646.4513,14.97,44.43
20/05/2017 04:30:00,63,594.4643,14.17,45.9
20/05/2017 05:00:00,62,587.4313,14.37,45.5
20/05/2017 05:30:00,66,593.282,15.43,43.97
20/05/2017 06:00:00,66,495.859,19.53,39.27
20/05/2017 06:30:00,66,378.0623,26.77,31.33
20/05/2017 07:00:00,69,401.862,27.57,31.03
20/05/2017 08:00:00,72,395.911,30.05,28.65
20/05/2017 08:30:00,71,493.7993,27.67,29.43
20/05/2017 09:00:00,75,457.8223,28.7,29.8
20/05/2017 09:30:00,77,502,28,31
20/05/2017 10:00:00,74,517.6296,27.63,31
20/05/2017 10:30:00,85,553.3867,26.3,31.6
20/05/2017 11:00:00,85,646.3693,26.4,31.37
20/05/2017 11:30:00,90,711.0147,22.63,33.77
20/05/2017 12:00:00,95,690.179,24.3,33.1
20/05/2017 12:30:00,100,786.2457,25.37,32.13
20/05/2017 13:00:00,105,911.3997,26.03,31.83
20/05/2017 13:30:00,107,979.55,25.1,32.37
20/05/2017 14:00:00,112,1014.6637,25.47,31.97
20/05/2017 14:30:00,108,1039.5733,24.57,32.27
20/05/2017 15:00:00,105,1127.78,22,34
20/05/2017 15:30:00,100,1018.326,22.1,33.9
20/05/2017 16:00:00,101,977.0313,21.43,34
20/05/2017 16:30:00,98,959.4877,21.03,34
20/05/2017 17:00:00,103,921.148,21,34.1
20/05/2017 17:30:00,101,951.8583,20.7,34.47
20/05/2017 18:00:00,95,898.142,20,36.43
20/05/2017 18:30:00,75,817.5073,19.27,37.37
20/05/2017 19:00:00,84,638.8237,19,39.07
20/05/2017 19:30:00,82,653.6477,18.07,42.27
20/05/2017 20:00:00,82,655.241,18,45.23
20/05/2017 20:30:00,79,646.9303,18,47
20/05/2017 21:00:00,79,631.3467,18,48.23
20/05/2017 21:30:00,73,632.121,18,49.23
20/05/2017 22:00:00,72,564.3413,18,49.63
20/05/2017 22:30:00,73,562.873,17.67,50.03
20/05/2017 23:00:00,66,556.1937,17,49.47
20/05/2017 23:30:00,52,467.0773,17,50.17
21/05/2017 00:00:00,49,338.7833,16.2,50.8
21/05/2017 00:30:00,42,295.6807,16,51.34
21/05/2017 01:00:00,31,241.4117,16,52
21/05/2017 01:30:00,22,151.4286,15,53.21
21/05/2017 02:00:00,25,119.7973,15,54.47
21/05/2017 02:30:00,30,113.0623,15,55
21/05/2017 03:00:00,30,119.0227,15,55.43
21/05/2017 03:30:00,35,130.1563,15,56
21/05/2017 04:00:00,37,162.8647,14.4,56.6
21/05/2017 04:30:00,39,171.5453,14,57
21/05/2017 05:00:00,46,186.5393,14.6,56.4
21/05/2017 05:30:00,55,213.203,15.4,55.1
21/05/2017 06:00:00,83,202.069,20.83,47.4
21/05/2017 06:30:00,89,422.5027,27.27,31.57
21/05/2017 07:00:00,86,553.2837,27.57,31.07
21/05/2017 07:30:00,93,531.417,28.53,30.6
21/05/2017 08:00:00,99,578.8817,29.73,29.93
21/05/2017 08:30:00,95,652.9883,30.2,29.23
21/05/2017 09:00:00,93,578.2163,30.9,27.8
21/05/2017 09:30:00,98,622.6533,28.17,30.53
21/05/2017 10:00:00,102,653.4987,28.97,30.43
21/05/2017 11:00:00,98,772.81,26.71,31.5
21/05/2017 11:30:00,98,701.2377,25.8,31.77
21/05/2017 12:00:00,101,729.737,25.83,32
21/05/2017 12:30:00,102,751.686,26.07,31.73
21/05/2017 13:30:00,101,830.2984,25.48,32
21/05/2017 14:00:00,101,791.9843,26.3,31.57
21/05/2017 14:30:00,103,849.647,25.7,31.9
21/05/2017 15:00:00,102,900.824,23.97,33
21/05/2017 15:30:00,103,867.71,23,33
21/05/2017 16:00:00,99,898.88,23,33
21/05/2017 16:30:00,90,792.7509,22,34
21/05/2017 17:00:00,92,665.3273,22,36.3
21/05/2017 17:30:00,83,662.764,21.5,39.57
21/05/2017 18:00:00,77,592.35,21,40
21/05/2017 18:30:00,73,537.8527,21,39.36
21/05/2017 19:00:00,74,523.5983,20.1,40.83
21/05/2017 19:30:00,65,518.6047,19.67,41.4
21/05/2017 20:00:00,59,380.519,19,43.07
21/05/2017 20:30:00,40,305.6967,18.73,44.97
21/05/2017 21:00:00,46,201.7413,19,46.83
21/05/2017 21:30:00,57,200.2737,18.77,47.13
21/05/2017 22:00:00,66,317.699,19.13,45.8
21/05/2017 22:30:00,78,413.4093,19.23,45.3
21/05/2017 23:00:00,80,526.493,19,47.17
21/05/2017 23:30:00,73,533.1627,19,50
22/05/2017 00:00:00,65,403.67,18.07,51.07
22/05/2017 00:30:00,60,371.9333,17.9,51.07
22/05/2017 01:30:00,69,301.9917,18,50
22/05/2017 02:00:00,62,355.9127,17.7,51.97
22/05/2017 02:30:00,65,312.5733,17.27,51.5
22/05/2017 03:00:00,63,360.5087,17,50.17
22/05/2017 03:30:00,61,359.95,17,49.77
22/05/2017 04:00:00,64,373.2297,16.77,49.3
22/05/2017 04:30:00,45,390.949,16.97,49.03
22/05/2017 05:00:00,28,236.3903,17.3,49.17
22/05/2017 05:30:00,36,134.8183,18,49
22/05/2017 06:00:00,56,166.8407,19.43,48.13
22/05/2017 06:30:00,69,230.057,22.4,45.57
22/05/2017 07:00:00,75,351.8167,24.9,37.83
22/05/2017 07:30:00,63,400.4677,27.43,32.63
22/05/2017 08:30:00,70,321.03,30,30
22/05/2017 09:00:00,79,477.62,25,33
22/05/2017 09:30:00,81,540.54,29,30
22/05/2017 10:00:00,87,491.4072,29.12,30.32
22/05/2017 10:30:00,87,584.1077,27.57,31.17
22/05/2017 11:00:00,88,602.797,26.87,31.4
22/05/2017 11:30:00,92,607.2593,27.2,31.1
22/05/2017 12:00:00,89,670.8363,27,31.23
22/05/2017 12:30:00,88,643.1377,27.4,31.07
22/05/2017 13:00:00,84,627.892,26.93,31.23
22/05/2017 13:30:00,86,577.8233,26.73,31.4
22/05/2017 14:00:00,85,561.8037,27.67,30.93
22/05/2017 14:30:00,87,591.572,27.17,31.23
22/05/2017 15:00:00,88,661.207,24.47,32.53
22/05/2017 15:30:00,86,650.5153,24,33.03
22/05/2017 16:30:00,76,592.35,23,34
22/05/2017 17:00:00,74,541.6746,22.65,35.04
22/05/2017 17:30:00,62,507.2457,22.17,36.27
22/05/2017 18:00:00,52,399.737,21.97,37.73
22/05/2017 18:30:00,43,296.8487,21,39.8
22/05/2017 19:00:00,34,227.9113,20.73,41.23
22/05/2017 19:30:00,36,165.9777,19.9,44.73
22/05/2017 20:00:00,32,143.769,19.03,45
22/05/2017 20:30:00,15,126.8827,19,46.2
22/05/2017 21:00:00,20,84.955,19,47.03
22/05/2017 21:30:00,7,75.7387,19,49.37
22/05/2017 22:00:00,10,47.8633,19,53.4
22/05/2017 22:30:00,9,52.7217,18.53,56.23
22/05/2017 23:00:00,26,51.0607,18.37,58.1
22/05/2017 23:30:00,38,83.192,18.03,57.87
23/05/2017 00:00:00,43,130.4383,18,58.57
23/05/2017 00:30:00,58,160.549,18.13,56.7
23/05/2017 01:00:00,50,246.3347,18.83,54.47
23/05/2017 01:30:00,40,213.0608,18,55
23/05/2017 02:00:00,33,190.6557,17.4,55
23/05/2017 02:30:00,32,160.688,17,54.47
23/05/2017 03:00:00,28,135.2123,17,54
23/05/2017 03:30:00,25,117.803,17,54
23/05/2017 04:00:00,22,96.734,17,54.7
23/05/2017 04:30:00,9,83.2037,17,54.87
23/05/2017 05:00:00,7,56.473,17.13,54.6
23/05/2017 05:30:00,13,43.811,18.33,53.33
23/05/2017 06:00:00,13,42.377,23.57,44.93
23/05/2017 06:30:00,20,39.2433,30.5,29.87
23/05/2017 07:00:00,16,45.187,31.5,29.07
23/05/2017 07:30:00,20,38.312,30.83,29.2
23/05/2017 08:00:00,28,41.766,31.1,29.33
23/05/2017 08:30:00,49,50.7867,31.8,28.83
23/05/2017 09:00:00,56,99.032,32.57,28.13
23/05/2017 09:30:00,43,146.398,33.4,27.03
23/05/2017 10:00:00,53,119.2173,32.07,28.7
23/05/2017 10:30:00,63,169.992,30.97,29.37
23/05/2017 11:00:00,78,236.875,29.97,30
23/05/2017 11:30:00,88,416.67,30,30
23/05/2017 12:00:00,99,556.0175,29.5,30
23/05/2017 12:30:00,98,603.2257,29.5,30
23/05/2017 13:00:00,90,600.926,29.33,30.03
23/05/2017 13:30:00,91,525.4387,28.7,30.53
23/05/2017 14:00:00,96,545.7738,28.83,30.31
23/05/2017 15:00:00,103,738.4686,25,32
